-0.5,-0.16256,0.86452,0.38871,0.30118,0.74353,0.85427,1.0752,1.6274,2.0219,2.0361,2.4688,3.0449,2.9527,3.7224,5.1238,5.7308,5.6558,6.3498,6.6545,7.7944,7.4327,7.196,6.996,6.7633,7.1902,6.7173,6.2755,6.2218,5.7729,6.2646,5.6735,5.0544,5.152,4.3898,3.7766,4.1714,3.5671,2.7968,2.7649,2.2847,1.8699,2.3124,2.3704,1.1553,1.5364,0.98113,0.85584,0.66715,0.4458,0.59662,0.2261
0,0.38272,0.40663,0.50818,0.51186,0.86978,1.5906,1.9049,1.9271,2.7937,3.6102,3.5776,4.9989,5.4447,6.6544,7.1044,7.628,8.4776,9.712,10.419,10.607,11.485,11.08,11.711,11.391,11.463,11.47,10.904,10.679,10.67,9.7286,9.6573,8.5554,8.5321,8.2814,6.5842,6.5669,6.4647,5.7231,5.3964,4.6155,4.3476,3.816,3.7736,3.0829,2.7171,2.13,1.7756,1.4923,1.4728,0.9926,1.0011
0.5,1.0097,0.80282,0.64715,1.3684,1.2192,1.1449,1.9595,2.3045,3.4668,4.3873,5.7925,6.3834,7.287,8.719,8.9476,10.816,12.072,12.423,14.135,14.695,15.126,15.94,16.769,16.321,16.366,16.039,15.684,15.844,14.905,14.679,13.953,13.632,12.943,12.48,11.317,10.67,9.7231,9.1385,8.6349,7.9996,6.7547,6.5667,6.0103,5.0563,4.8617,3.4763,2.7926,2.1406,2.6833,2.0431,1.4928
1,0.51109,0.26018,1.5568,1.1536,1.5181,2.1647,2.6553,3.2539,3.7431,5.0346,6.4866,7.4609,8.7611,9.4243,10.617,12.223,13.6,15.177,15.518,17.543,17.955,18.635,19.054,19.286,20.288,20.164,19.708,19.527,19.514,19.707,18.622,17.655,17.359,16.603,15.062,14.982,14.004,13.314,12.662,11.428,9.9873,8.723,8.8373,7.13,6.2117,5.3541,4.6406,3.8289,3.0651,2.5125,2.1785
1.5,0.25586,0.37297,0.84074,1.0203,1.9147,1.1264,2.8109,3.5329,3.3341,4.7754,5.8127,6.6649,8.1213,9.3748,11.649,12.853,14.407,15.665,16.474,17.93,19.397,19.913,21.376,21.817,22.343,23.075,23.243,23.095,23.495,22.623,22.79,22.305,21.424,20.879,19.55,19.237,17.841,16.594,15.854,14.073,12.582,11.256,10.643,8.8546,8.5994,6.3542,6.4764,5.11,4.1919,3.3275,2.9746
2,0.36811,0.86309,0.76866,1.0426,1.2246,1.7381,2.3665,2.3885,3.2415,4.7361,5.5558,6.5622,7.8489,9.2735,10.415,11.81,13.603,14.758,16.661,17.467,19.652,20.757,21.85,23.098,24.19,24.731,24.451,25.028,25.46,25.713,25.737,25.056,24.838,23.884,23.082,21.839,20.834,19.432,18.171,17.334,15.242,14.812,12.678,11.133,9.4311,8.5912,6.9977,6.1032,5.8435,4.1698,3.7791
2.5,0.11829,0.4519,1.1705,0.682,1.7098,1.7512,1.8315,2.751,3.5233,4.205,4.4553,5.7378,7.0296,8.3398,9.905,11.211,12.259,14.317,15.946,17.485,19.165,20.559,21.838,22.972,23.669,25.331,26.143,26.865,26.914,27.281,28.013,27.552,27.407,26.624,25.817,25.077,23.442,22.267,20.609,19.029,17.416,15.899,14.018,12.907,10.698,9.4348,7.991,7.3085,5.8116,5.0692,3.448
3,0.36173,0.66303,0.57342,1.0683,0.8508,1.7546,2.427,2.1247,2.6972,3.974,4.8355,5.1487,6.2444,7.4688,8.4442,9.967,11.423,13.046,14.869,16.581,18.612,19.465,21.633,22.774,24.227,25.722,26.307,27.706,28.385,29.001,29.216,29.886,28.714,28.238,27.447,26.462,25.213,24.347,22.847,20.562,18.719,17.308,15.201,13.794,11.972,9.8575,9.2924,8.0116,6.0705,5.0591,4.3199
3.5,0.34176,0.53775,1.0753,0.59276,0.63094,0.7424,1.2947,1.9448,3.0276,2.9719,3.9442,4.7404,6.0922,7.6073,7.9243,9.2859,11.201,12.639,14.612,15.914,17.346,19.354,21.214,22.784,24.265,25.894,27.238,28.436,29.138,29.576,30.091,30.55,29.794,29.71,28.758,27.894,27.034,25.261,23.596,21.421,20.21,18.293,16.858,14.264,12.638,10.963,9.7958,7.8639,6.69,5.6494,4.529
4,0.075032,0.3532,0.73245,0.25474,0.80053,0.80377,1.6911,1.2709,2.043,2.9046,3.9497,4.2649,5.0452,6.8294,7.0114,8.0918,10.308,11.56,13.034,15.262,16.887,18.44,20.022,22.433,24.065,25.434,27.469,27.865,28.783,29.839,30.562,30.883,30.663,30.457,29.288,29.122,27.428,26.324,24.441,22.681,20.823,18.845,16.956,15.249,13.068,11.48,9.6217,8.6014,6.6356,6.1999,4.6187
4.5,-0.24618,0.2973,0.1566,0.74836,0.47691,0.76574,0.62005,1.4097,1.2588,2.0448,3.3861,4.1454,4.9109,5.4948,6.9039,8.1824,9.2303,11.545,12.983,14.374,16.241,18.136,19.318,21.695,23.348,24.939,26.703,28.695,29.498,30.029,30.982,31.533,31.374,30.774,29.905,29.352,28.031,26.713,24.97,23.279,20.885,19.469,17.152,15.768,13.062,12.015,9.9032,8.1398,6.8326,5.679,4.8527
5,0.3192,0.057889,0.31405,1.0856,1.1204,0.93876,1.0811,1.4341,1.9884,1.993,2.8187,3.1026,4.5511,5.5824,6.3343,8.1792,8.7027,10.125,12.246,14.212,16.208,17.429,19.783,21.333,23.13,25.195,26.739,27.506,29.637,30.566,30.632,31.293,31.349,30.974,30.101,29.127,28.102,26.998,25.143,23.047,21.462,18.39,17.594,14.765,13.286,11.268,9.55,8.764,6.9051,5.9352,4.7574
5.5,0.28886,0.22986,-0.095354,0.69886,0.39717,0.26679,0.84633,1.7289,1.9116,2.0154,2.5762,3.2542,4.7629,5.172,6.2395,7.612,8.7071,10.026,11.642,13.389,15.203,17.305,19.011,21.125,22.75,24.583,25.614,27.967,29.054,30.25,29.789,31.676,31.068,31.166,29.915,29.493,27.79,26.467,25.57,23.122,21.319,19.531,17.423,15.355,13.526,12.344,9.9386,8.4912,7.3736,6.1738,5.1366
6,0.32395,-0.15483,0.75383,0.021311,0.58991,0.44719,0.87811,1.2795,1.6316,2.0985,2.9872,3.2767,3.8226,5.0678,6.1538,6.5879,8.4371,9.9098,11.184,13.379,14.715,16.666,18.487,20.462,22.011,23.711,26.298,27.068,28.31,28.988,30.177,30.389,31.363,30.92,29.826,29.81,28.244,26.416,24.121,23.756,20.739,18.69,17.506,15.977,13.775,11.744,10.093,8.6524,7.2573,5.9028,4.7924
6.5,0.10264,-0.053375,0.1586,-0.17108,0.43182,0.32742,0.50258,1.1542,1.8522,2.1241,1.8831,2.667,3.9714,4.2459,5.4598,6.8197,7.6355,9.3708,10.487,12.378,14.43,15.711,18.224,19.999,22.054,23.763,25.788,26.93,28.061,29.268,30.145,30.432,30.532,30.075,29.522,28.422,28.203,25.89,24.433,22.643,21.235,18.925,17.422,14.91,13.328,11.224,10.473,7.968,7.0624,5.9588,4.8446
7,0.056884,0.12133,0.23868,0.26929,0.71926,1.2462,0.61347,0.62198,1.3239,2.5188,1.9873,3.3052,4.0154,4.1691,5.4627,6.8779,7.5168,8.9534,10.361,11.876,13.738,15.4,17.663,19.322,21.496,22.759,25.005,26.669,27.121,28.878,29.894,29.608,30.589,29.995,29.11,28.446,27.488,25.952,24.493,22.298,20.758,18.356,16.806,14.657,12.863,11.707,10.038,8.4069,6.5579,5.6045,5.0277
7.5,0.14757,0.84568,0.32918,0.35151,0.31129,0.58876,0.6905,1.1886,1.5661,1.4207,1.7213,2.133,3.5108,3.8244,4.4387,6.2696,8.1124,8.7168,10.461,11.851,13.522,15.636,17.136,19.183,21.054,22.542,24.708,25.863,26.984,28.417,28.748,29.477,29.592,29.715,29.001,28.012,27.145,25.95,24.13,22.238,20.004,18.181,16.498,14.524,12.834,11.186,9.7269,8.0819,6.9303,5.635,4.0026
8,-0.18295,0.097939,-0.16378,0.45746,0.84124,0.88526,0.6344,1.3749,1.2625,1.4792,1.8432,2.48,3.1068,4.0473,4.9474,5.9408,7.2533,8.8035,10.192,11.048,12.422,15.248,16.392,18.588,20.136,21.71,24.064,25.619,26.502,26.936,28.309,29.044,28.614,28.919,28.344,27.704,26.469,24.802,23.911,21.808,20.043,17.907,16.176,14.194,12.621,11.495,8.9955,7.4828,7.1118,5.4585,4.3174
8.5,0.40557,-0.047911,0.73669,0.46688,0.21684,1.1419,0.4842,1.1085,1.2546,1.9044,2.4136,2.4804,2.877,3.9913,4.5283,6.3495,6.9403,8.0837,9.6782,10.773,12.548,14.948,16.194,17.901,20.179,22.112,23.599,25.153,25.896,26.724,28.354,28.259,28.417,28.706,27.974,27.144,26.584,24.429,23.39,21.465,19.759,18.308,16.16,14.353,12.761,10.669,8.9817,7.5065,5.9575,6.0364,4.1039
9,0.022723,0.044385,0.27229,0.49616,0.60509,0.29817,0.58743,0.934,1.0435,1.9373,2.0195,2.6018,3.1937,4.0759,4.6328,5.1774,6.8122,7.761,9.1958,11.052,12.877,14.226,16.082,18.291,19.624,22.042,23.033,23.782,25.787,26.689,27.706,27.97,27.865,27.363,27.181,26.208,25.24,24.307,23.152,21.14,18.929,17.63,16.049,13.728,12.153,10.57,8.8157,7.8601,6.3819,5.4385,4.0812
9.5,-0.046043,0.33863,0.060545,0.759,0.2128,0.52149,0.89233,0.39125,0.54826,0.94487,2.1853,2.1349,3.6637,3.4359,4.4926,5.8627,7.1003,8.3514,9.4619,10.895,12.361,14.096,15.432,17.108,19.091,20.719,22.206,23.974,25.281,26.019,27.169,26.827,27.252,26.925,26.107,25.88,24.844,24.079,22.367,20.276,19.442,17.498,15.539,13.554,11.652,10.235,9.1899,8.0719,6.748,5.0558,3.9213
10,0.12403,-0.41347,0.26257,0.18731,0.18024,-0.041247,0.74429,0.62783,0.68806,0.49329,1.7386,2.7581,3.3039,3.3582,4.125,5.3849,6.0163,7.6116,9.0859,10.679,11.842,13.454,14.95,16.686,18.57,20.393,22.099,22.98,24.875,25.326,26.122,26.343,25.98,26.809,26.304,25.256,24.359,23.266,21.228,19.979,18.716,16.385,15.12,12.921,11.822,10.112,8.1877,7.6941,5.9292,4.8472,4.2256
10.5,0.4233,-0.19202,0.17808,0.35189,0.51663,0.47486,0.45991,0.51294,1.0307,0.98978,0.81552,2.289,2.9925,2.6839,3.8793,5.283,6.7598,7.3252,8.4045,9.9901,11.983,12.984,14.6,16.378,17.905,19.839,21.8,22.777,23.788,24.737,25.064,26.229,26.08,25.892,26.455,24.862,23.569,22.467,21.557,19.723,17.635,16.665,14.498,13.594,11.747,9.764,8.864,7.202,6.2689,5.1227,3.8191
11,-0.1171,0.41782,0.053674,0.094598,0.01186,0.53513,1.1703,0.41673,0.98075,1.6948,1.6171,2.23,2.3237,3.4249,4.0094,5.2534,6.3336,7.9024,8.5725,9.8854,11.336,12.743,14.576,16.032,17.803,19.724,20.506,22.488,23.7,24.211,24.304,25.182,25.891,25.343,24.613,24.054,23.503,22.244,20.658,19.13,17.538,15.739,14.849,12.639,11.528,10.13,8.5866,6.8891,5.9977,4.8571,3.7095
11.5,0.17077,-0.24844,0.50542,0.069391,0.34929,0.48026,0.45686,0.89058,0.80184,1.4951,1.1895,2.0723,3.1498,2.905,3.7515,4.9788,5.8732,7.0449,8.3292,9.7292,11.327,12.652,14.045,15.929,17.892,18.824,20.018,21.952,22.717,23.023,24.609,24.609,24.879,24.859,24.39,23.856,22.581,21.722,20.171,19.017,17.431,15.365,14.358,12.28,11.147,9.56,8.647,6.7894,5.636,4.7461,3.7976
12,0.31114,-0.3829,-0.1716,-0.11796,0.56527,0.8966,0.48735,0.64298,0.93801,1.547,1.2702,2.0494,2.7902,3.2687,3.9059,4.9976,4.8565,6.964,7.7773,8.7485,10.873,12.63,13.728,15.628,17.385,18.802,20.313,21.324,22.233,22.631,23.703,23.93,24.969,24.122,23.797,23.252,22.19,21.57,19.587,18.412,16.619,14.883,13.519,12.138,10.521,9.0207,7.484,6.6708,5.1549,4.8686,3.8222
12.5,-0.36825,0.0061827,-0.08543,0.29217,0.67412,-0.19024,0.53831,0.6259,1.0926,1.2291,1.2803,1.8284,2.1917,3.3582,3.7541,5.1452,5.5029,6.3752,7.3172,8.5228,9.9762,11.995,13.583,14.492,16.757,17.815,19.386,21.076,21.945,22.477,22.94,22.96,23.522,23.536,22.899,22.499,21.674,20.494,19.11,17.969,16.575,14.59,13.801,11.832,10.403,9.2223,7.7886,6.8231,5.5596,4.347,3.816
13,-0.2761,0.12866,0.12622,0.12838,0.22573,-0.20271,0.32514,0.68316,0.91475,0.82517,1.845,1.6129,2.6571,3.0839,3.4564,4.9894,5.0218,6.6961,7.8754,8.6354,10.609,11.545,13.185,14.677,16.045,17.766,19.11,19.569,21.543,21.514,22.959,23.376,22.84,22.91,22.307,21.934,21.04,20.303,19.236,17.909,15.881,14.497,12.553,11.336,10.438,9.2792,7.1639,6.2033,5.3348,4.5065,3.3761
13.5,0.19235,-0.048754,0.12806,0.34941,0.25892,0.22101,0.44353,0.61106,0.7325,1.0256,1.9061,1.9918,2.2158,3.0883,3.4562,4.6948,5.354,6.226,7.5193,8.1445,9.5996,10.974,12.819,14.759,16.361,17.286,18.562,19.065,20.476,21.243,21.914,22.431,22.467,21.883,22.317,21.146,20.695,20.208,18.114,16.31,15.578,14.54,13.332,10.931,10.054,8.4434,7.3213,7.0209,4.7634,4.3922,3.6723
14,0.38908,0.12024,0.2212,0.062991,0.33079,0.2395,0.65014,0.50973,0.93433,1.0655,1.7271,1.7607,1.7131,3.1838,3.1938,4.0365,4.932,6.5132,6.5594,9.3423,10.008,11.119,12.444,13.975,15.463,16.869,18.128,19.154,20.077,20.912,21.505,22.275,22.238,21.05,21.754,21.006,20.118,18.995,18.282,16.94,15.053,13.988,12.144,10.612,9.4771,8.6342,7.4612,6.2309,5.3057,4.3666,3.2541
14.5,0.19122,0.32853,0.35163,0.53235,0.4559,0.43884,0.77251,0.59639,0.53522,0.99743,1.1299,1.5279,2.1442,2.4961,3.2853,3.5576,5.0461,5.9484,6.7753,8.3897,9.7317,10.296,11.924,13.317,14.648,16.516,17.464,18.58,19.043,20.636,20.666,21.419,21.606,21.807,20.64,19.533,19.69,19.188,17.88,16.314,14.766,13.771,11.842,10.901,9.5821,8.4902,7.8289,6.0471,4.812,4.1018,2.8322
15,-0.1484,-0.036714,-0.035188,0.21677,-0.0096919,0.66101,0.43978,0.5859,0.68077,1.066,1.5662,1.4262,1.9345,2.5735,2.8887,3.7762,4.7145,6.0617,6.9243,8.0465,9.4715,10.471,11.97,13.183,14.643,15.693,16.36,18.161,19.59,20.223,20.813,21.249,21.024,20.935,20.335,19.845,19.34,18.554,17.04,15.72,14.55,13.38,11.405,9.8076,9.0355,7.6068,6.678,5.7406,4.7077,4.4451,3.379
15.5,0.14859,0.27049,-0.22279,0.47835,0.20817,0.51747,0.10685,0.10746,1.0046,1.1064,1.0145,1.3827,2.4157,2.2407,3.7026,3.6511,4.9275,5.5563,6.8563,7.627,8.9391,10.264,11.26,13.11,14.051,15.409,16.374,16.986,18.636,20.18,20.256,20.361,20.404,20.372,20.182,19.098,19.022,17.963,16.879,15.6,14.2,13.079,11.727,10.134,8.8038,7.8088,7.1283,5.2719,4.2851,3.9608,3.2161
16,0.10894,0.15485,0.048844,0.6093,-0.25529,0.059678,0.38649,0.066019,0.68716,1.4667,1.2589,1.6714,1.6478,2.3474,3.0169,3.728,5.0024,5.6815,6.1761,7.6711,8.915,10.341,11.749,12.266,13.611,14.719,16.192,17.459,18.53,18.956,19.434,19.913,19.73,20.493,19.045,19.031,18.837,17.315,16.199,14.982,13.793,12.974,10.603,10.449,8.3289,7.5078,6.3716,5.682,4.1302,3.9543,3.7297
16.5,-0.35348,0.13649,-0.085747,0.28597,0.225,0.10795,0.55324,1.0861,0.66396,1.1598,0.83318,1.275,2.1168,2.9142,3.158,3.6341,4.5028,5.0021,6.5295,7.6737,8.4131,9.6105,11.077,12.129,13.493,15.355,15.788,16.785,17.592,18.736,18.996,19.185,19.887,19.805,18.868,17.95,18.085,16.683,16.094,14.128,13.775,11.89,11.209,9.7485,8.2552,7.2796,6.5469,5.4022,4.6719,4.315,2.5766
17,0.53923,0.10886,-0.15965,-0.2449,0.15697,0.5693,0.35835,0.98445,0.26774,0.91655,0.81484,1.6319,2.1918,2.2812,2.194,3.695,4.5222,5.3652,6.5616,6.9043,8.5414,9.8683,10.192,12.054,13.029,14.337,15.576,16.331,17.145,18.068,18.255,18.577,19.215,18.558,18.78,18.194,16.828,16.27,15.826,14.063,13.036,12.091,10.955,9.4295,8.1523,7.6466,6.7069,5.5322,4.4118,3.3882,2.7219
17.5,0.20945,0.20112,0.52769,0.34544,-0.2426,0.60103,0.087235,0.40259,0.76054,1.4958,2.0938,1.6669,1.8227,2.5078,3.1676,3.4488,4.8208,5.1829,6.1869,7.2466,8.2577,9.5273,10.276,11.495,12.525,14.14,15.324,16.209,17.423,17.611,18.325,18.111,18.428,18.646,18.378,17.523,16.897,15.613,14.98,14.272,13.024,11.809,10.471,9.2734,7.9287,7.252,6.1595,5.2574,4.1205,2.8954,3.2272
18,-0.092276,-0.18513,0.31256,0.02893,0.52108,0.46339,0.58205,0.095046,1.0319,0.95314,1.0211,1.4909,1.2981,2.4117,2.5205,3.0513,3.7194,5.3211,5.6993,7.3327,7.7695,8.5343,9.8675,11.746,12.491,13.498,14.766,15.826,16.839,17.614,17.57,17.586,17.963,18.062,17.388,16.891,16.606,15.659,14.726,13.432,12.466,11.095,10.466,9.3537,7.3729,6.5903,5.4358,4.789,4.148,3.0194,2.5502
18.5,-0.2511,0.13403,0.1227,-0.073653,0.25107,0.10733,0.28607,0.99428,1.0538,0.4631,1.3526,1.6553,1.441,2.4779,3.2205,3.0347,3.7974,5.1691,5.8239,6.8681,7.8365,8.9403,9.5526,11.409,12.58,13.257,14.342,14.829,16.252,16.927,17.224,17.878,17.541,17.71,16.936,16.748,16.044,15.355,14.243,13.284,12.474,10.961,9.466,9.3453,8.146,6.3123,5.9468,4.7104,4.1494,3.4575,2.6868
19,-0.18629,-0.1371,-0.1755,-0.11024,0.17293,0.049848,0.56302,0.92616,0.46147,0.9036,1.2262,1.5184,1.764,2.3998,2.8354,2.9166,4.2326,5.0097,5.3715,6.5484,7.7482,8.5424,10.027,11.53,11.691,12.583,14.093,15.128,15.631,16.779,16.416,17.317,17.025,17.624,17.415,16.112,15.535,15.168,13.884,12.982,11.933,10.243,9.6988,8.3962,7.3932,6.968,5.2215,4.9855,3.8864,3.2023,2.9263
19.5,0.14963,0.2395,0.38734,0.036442,0.0046064,-0.067551,0.10187,1.3528,0.99311,0.4058,0.65285,1.4872,1.8622,2.2877,2.5476,3.1689,3.972,4.652,4.7963,6.3065,7.1015,8.4453,10.361,10.664,11.539,12.953,13.801,14.67,15.495,16.557,16.063,16.829,16.505,16.853,16.127,15.814,15.224,14.836,13.93,12.301,11.648,10.339,9.0862,8.326,7.2627,7.1019,5.5903,4.2114,3.7028,3.5116,3.2494
20,-0.42936,-0.49736,0.65576,0.24934,-0.076889,0.41197,-0.44991,0.45746,0.70267,1.0683,0.7194,1.3351,1.3784,2.1471,2.2906,3.0048,3.4791,4.7072,5.5846,6.1476,7.1866,7.7509,9.1417,10.278,12.132,12.03,13.758,14.484,15.02,16.074,16.11,16.392,16.353,16.642,16.327,15.358,14.539,14.124,13.078,12.343,11.716,10.155,9.2176,8.2016,7.4284,5.5426,5.1438,4.574,4.1367,2.9786,1.9953
20.5,0.23119,-0.12565,-0.26477,-0.058134,0.12369,0.06392,-0.3293,0.71425,0.97181,0.96687,0.65691,1.2165,1.6131,2.1989,2.6964,2.8297,3.7091,4.5375,5.6322,6.2757,7.2347,8.0085,9.4269,10.162,10.807,12.479,13.2,13.702,14.423,15.252,15.742,15.933,16.058,16.384,15.925,15.22,14.849,13.525,13.109,12.6,10.999,9.7837,8.8071,7.6555,6.7615,5.9522,4.7728,4.4041,3.9543,2.7768,2.9509
21,0.19739,0.37252,-0.10751,0.38232,-0.15298,0.50634,0.37568,0.60007,0.22208,0.48379,1.1527,0.96089,1.714,1.5592,2.6886,2.6048,3.7591,4.4793,4.8581,6.0892,6.9033,7.6245,8.4789,9.2022,10.897,11.291,12.698,13.415,14.411,14.698,15.12,15.702,15.672,15.577,15.359,14.328,14.434,13.677,12.364,11.687,10.78,9.75,8.8808,8.2148,7.1489,5.5201,5.253,4.6896,3.7088,3.3012,3.0373
21.5,0.35018,0.13657,0.40114,0.16631,0.17745,0.12791,0.78513,0.17782,1.0202,0.88366,0.52963,1.3249,0.9061,2.1083,2.6396,2.7233,3.5417,4.7718,4.7902,5.4508,7.1011,8.1827,8.5657,9.8528,10.928,11.248,12.211,13.53,14.362,14.593,14.579,15.696,15.028,15,14.945,14.89,14.113,13.285,12.496,11.483,10.693,8.7899,8.475,7.6657,6.3107,5.8838,4.88,4.7117,3.976,2.7608,2.3283
22,0.019812,-0.07525,0.14395,-0.10768,-0.17312,0.41438,0.49714,0.17158,0.81527,0.52608,1.0019,1.4307,1.4881,2.0096,2.1604,2.7704,3.3563,3.8582,4.7668,5.1614,6.3449,7.321,8.2763,9.2411,10.248,11.331,12.314,12.641,13.154,13.755,14.33,14.622,14.581,14.339,14.34,14.122,13.693,12.668,11.928,10.909,10.256,9.0586,8.5246,6.8702,6.3839,5.7159,4.8746,4.8897,3.5225,2.5277,2.2863
22.5,-0.49192,0.034577,-0.16658,0.39146,-0.002907,0.1869,0.10999,0.92432,0.43677,1.2476,1.1473,1.2999,1.5717,1.945,1.6798,2.6758,3.5871,3.9667,4.2793,5.4714,6.8431,7.5976,8.1283,9.3691,9.9027,10.4,11.477,12.988,13.099,13.648,14.029,14.935,14.934,15.03,14.071,13.809,12.726,12.962,11.404,10.976,9.6832,8.9066,7.8954,7.0408,6.1698,5.3222,4.9505,3.6495,3.3994,3.1245,2.1039
23,-0.17543,-0.011854,0.43519,0.17218,-0.0014146,0.36161,-0.037465,0.59712,0.64255,0.58827,0.62916,0.86072,1.5854,2.1504,2.0111,2.8288,2.6251,3.7076,4.5754,5.0787,5.8946,6.8449,8.0334,8.8032,9.094,10.005,11.282,12.347,12.032,13.232,13.613,14.426,13.974,14.124,13.813,12.743,13.086,12.274,11.617,11.819,9.14,9.3765,7.8593,7.1311,6.1616,5.224,4.4135,3.9816,2.7958,2.9162,2.0773
